agglosID,Agglomeration_Name,ISO3,x,y,Population_2015,ESA_LC_Open_green,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020
160,Addis Alem,ETH,38.398,9.045,14800,0.200182913,8.986971,9.085069,17.32096,22.37451,23.27756,22.68442,22.35196,23.35356,23.47891,24.6405,24.46148,23.59346,25.17492,25.49125,25.53305,25.43112,24.27111,27.37873,26.40214,26.67756,24.83742,23.95451,27.39034
162,Addis Kidam,ETH,36.887,11.085,28581,0.240857371,11.21845,9.409836,14.64331,18.51591,20.0471,19.14094,18.65698,19.07322,18.05348,19.7823,17.77478,18.4231,20.05569,20.78087,19.78137,20.73336,18.17802,22.69732,21.23448,22.11774,19.8453,19.14332,20.40022
167,Adehe,NGA,4.456,10.691,10222,0.242363461,62.52649,49.17305,63.2663,58.62097,63.43279,52.41316,62.60777,55.98396,56.00524,69.58045,67.71996,54.76693,48.79611,55.4348,54.96735,49.87141,52.56152,70.72531,66.06582,67.50958,59.08049,53.57606,59.86408
168,Adeiso,GHA,-0.484,5.793,19994,0.426999079,21.95124,16.4031,29.27761,24.42004,24.04571,22.97694,25.60852,23.43947,22.28621,27.03757,34.32077,27.23389,24.40785,25.82242,24.10886,18.55398,20.7437,25.98342,24.59357,23.77862,21.11979,19.90038,23.39773
169,Adele,ETH,39.906,7.789,18990,0.054936778,7.583804,9.245565,15.46463,20.77823,20.53416,20.83533,20.4179,20.26417,21.94305,21.8168,21.64522,22.32999,23.02109,22.10307,23.36333,25.17859,22.87624,24.15922,24.12617,24.41624,23.83098,21.8806,25.50939
170,Adenrele,NGA,3.151,6.793,18445,0.551427457,36.03927,25.26666,38.32092,34.33064,33.17807,33.8342,37.10192,34.47793,32.91288,35.27438,43.16536,32.81152,33.79033,35.31625,34.34911,27.02548,27.24369,34.73259,35.78598,35.3604,30.5475,28.34213,35.93364
172,Adet,ETH,37.489,11.257,40127,0.107106072,9.801219,8.777455,15.18478,19.80362,21.43475,20.51955,20.19285,20.83973,20.34197,22.0502,20.32324,20.21398,22.14108,22.62506,21.583,23.0039,20.80487,24.84356,23.1261,23.92496,21.85069,21.43487,23.54039
173,Adeta,TGO,0.735,7.146,32895,0.557011349,33.07607,29.09202,44.63875,34.77005,33.74183,33.46343,36.71271,34.61195,31.7672,39.6012,41.86564,35.70541,31.36581,33.13717,30.32279,25.88038,27.86176,35.02805,33.5296,36.63398,30.56388,30.31471,31.77351
175,Adfu,EGY,32.866,24.958,165423,0.150080036,48.12858,46.66933,48.34156,44.05107,46.80136,44.55486,44.72099,41.71784,41.7673,45.25536,41.86319,40.74956,44.64367,36.68775,37.88463,39.61852,34.14568,37.9054,39.54589,37.92561,39.69498,39.57959,36.95549
177,Adi Arkay,ETH,38.061,13.448,10100,0.252136131,12.18896,11.20985,18.64282,21.23855,22.96299,23.55113,22.59596,23.89515,22.09088,24.13774,22.63216,23.15659,26.02231,26.82312,25.41685,27.23501,23.45944,27.46857,25.94414,28.35672,26.74059,26.00358,27.54059
180,Adi Keyih,ERI,39.372,14.846,12420,0.059951372,21.62371,22.56077,26.90505,25.71288,28.23584,30.39197,28.61132,29.13237,27.24497,27.60626,29.35659,26.96221,27.8863,32.04386,31.06736,31.24886,27.33297,32.03281,29.1999,33.44712,31.95137,29.89727,27.46594
182,Adi Tekelezan,ERI,38.774,15.573,12075,0.08983245,23.95641,23.39163,28.55749,27.32376,31.52479,32.16367,29.65727,28.63977,25.76981,26.10581,28.47794,26.24776,28.03886,32.08099,30.17881,30.6979,26.32934,31.12232,28.78598,33.65757,32.43727,29.86834,26.58165
183,Adiake,CIV,-3.303,5.285,19583,0.214629236,19.84571,13.71368,24.22592,19.80641,21.75685,20.70079,24.56645,21.82708,18.82575,23.59537,24.2441,21.03097,20.25908,23.87762,22.32478,17.26722,17.83677,24.98333,22.61913,21.41887,20.77135,18.10526,20.73508
184,Adiapoto 2,CIV,-4.195,5.322,20453,0.323669792,18.83188,13.90054,23.26447,19.19273,20.0446,19.96638,23.23503,20.64216,18.75647,22.54521,22.92716,21.59812,18.92555,22.47029,21.51916,17.28431,17.90439,25.22851,22.01131,21.65927,20.81301,19.4394,21.517
186,Adikpo,NGA,9.237,6.876,165847,0.446338272,52.79694,34.7104,51.85442,44.7603,39.0426,37.67736,39.51409,39.39179,39.81838,41.87771,47.17466,38.88961,35.9603,36.67863,37.39514,36.34219,32.6937,46.93908,43.37354,45.68312,41.17481,39.00676,39.48094
188,Adiquala,ERI,38.835,14.638,10620,0.073819756,16.98473,16.69059,23.19437,23.23801,27.23269,28.38603,26.78215,27.12187,25.29786,26.6034,27.88524,26.67589,28.86933,31.71694,30.64572,30.98098,26.5979,30.85223,28.92693,32.98299,31.23183,29.30413,28.83419
189,Adis Zemen,ETH,37.783,12.122,25300,0.242224998,12.21953,10.62554,19.64209,23.57279,25.55058,24.25521,25.1015,24.66425,23.74067,25.60546,23.44276,23.81025,26.41258,27.38765,25.6446,27.01321,24.46743,28.41372,26.86333,28.29319,26.24004,26.2705,28.44343
192,Adjaglimey,BEN,1.94,6.9,13998,0.481992672,34.10832,26.91028,38.19624,33.65124,36.09801,37.25882,41.32708,36.4026,34.41287,40.18795,46.9866,35.7571,32.79788,34.87107,33.65504,26.96543,27.10482,37.24177,37.02848,37.90387,32.0464,29.49174,33.52221
194,Adjamene,CIV,-6.84,4.765,10812,0.224031408,17.07651,14.47651,20.50532,17.03798,19.57946,18.53799,20.88204,20.30231,17.84666,20.55744,20.98852,19.31517,16.91322,19.9285,17.58243,15.53665,15.37295,22.9012,19.12205,17.44425,17.16743,16.04994,16.79205
195,Adjégounlé,BEN,2.607,6.824,13714,0.499779812,32.00224,22.75007,32.57204,30.1501,30.3583,31.90179,34.77957,32.87374,31.45446,35.74603,41.65089,30.67165,27.86559,31.40854,31.46718,24.19886,24.75008,33.22153,32.97216,32.26353,27.14974,24.01826,30.05317
196,Adjengre,TGO,1.017,8.662,17382,0.301284792,49.19529,44.17408,59.18274,47.12926,48.40058,44.29748,52.03138,45.80341,41.87203,51.85618,56.60366,44.69847,37.29778,43.23994,40.264,34.38786,36.15199,49.04126,46.14655,48.75575,40.63075,40.49026,42.5899
198,Adjumani,UGA,31.79,3.369,43272,0.694433192,24.5748,16.61213,23.10761,24.26001,21.8707,21.91707,22.18454,22.55255,22.01142,23.77596,23.39998,21.66787,23.3248,25.53711,24.54649,25.39083,23.11576,24.23624,21.93901,22.12899,20.498169999999998,23.01018,23.51404
199,Admu,EGY,30.674,28.153,30680,0.041885468,48.82566,47.18972,51.87341,48.5849,47.60538,49.80644,47.26631,42.87743,45.89319,47.47119,46.68069,50.94526,53.99403,47.4304,49.52236,52.02782,48.24276,52.3172,53.12605,52.64845,51.12753,52.67654,45.08569
200,Ado Boelo,ETH,39.267,7.259,12595,0.017452359,7.900001,9.924314,15.30412,21.12662,20.51391,20.04957,19.50412,20.43685,20.96841,22.015,21.41196,21.18053,21.0284,21.62993,21.11285,23.41887,21.03189,23.11417,22.03326,22.51623,21.57745,19.9711,24.54182
201,Ado Ekiti,NGA,5.206,7.626,382239,0.376499227,57.68989,40.78965,51.16762,46.01966,44.96148,42.54304,42.86765,39.5592,41.22262,48.22871,50.55855,41.81479,38.82499,40.93632,37.94498,36.51326,36.13798,42.67464,45.404,45.33502,39.44407,39.80709,40.97799
202,Ado Odo,NGA,2.933,6.586,11376,0.351469119,39.40754,26.30094,40.93174,35.35559,33.94062,32.8194,36.13982,34.61516,33.50362,37.10191,44.741,32.76456,32.58154,34.43888,36.43803,26.85024,26.76063,35.05976,36.22992,35.03115,30.55,27.903,35.88935
205,Adogo,NGA,5.239,10.102,19294,0.229456134,53.00596,41.33838,54.21965,51.48674,57.5705,51.54624,55.25993,53.85734,54.60549,65.04727,67.73556,55.20803,45.42614,51.65741,52.01706,45.95527,49.20363,64.79033,58.35078,65.71181,55.55804,52.51427,58.61456
206,Adogo/Eganyi/Iloshi/Ilubesechi,NGA,6.472,7.516,29920,0.483663046,36.13733,23.37178,40.20345,33.78191,33.41241,32.58913,36.54568,30.53579,26.12245,32.86425,38.9333,31.62942,32.6449,32.85351,31.47308,24.0844,23.41988,32.74551,31.47956,37.82877,31.82424,33.29142,30.65954
207,Adoka,NGA,7.979,7.452,27090,0.318059036,42.78105,26.94727,40.68636,33.78558,33.49109,36.30219,37.63802,34.66164,29.89037,31.86314,42.12149,34.03183,32.41028,33.08356,31.75825,28.91445,27.98067,37.79585,37.43078,39.86168,36.46108,35.86205,35.26242
208,Adola,ETH,38.986,5.882,45127,0.611346709,5.832091,7.654535,12.19749,17.73504,16.44448,17.73676,17.13367,16.87583,17.81617,18.88129,17.99224,18.08265,17.59258,17.87788,17.23987,18.3819,16.37228,17.71658,16.58526,16.12818,16.33053,14.33045,18.85004
218,Adzope,CIV,-3.867,6.109,60349,0.330997086,15.92428,12.42104,21.83304,20.34092,22.96222,20.64124,24.16987,23.07484,21.37213,26.19525,29.15559,24.62171,20.99199,23.37264,23.87307,18.99667,18.24559,24.89908,21.0436,21.12153,20.59842,19.97252,21.16627
221,Afagnagan,TGO,1.634,6.493,35219,0.573324298,30.09668,22.46797,35.62344,30.42891,30.30446,29.30194,30.80114,29.69996,29.0104,32.80585,36.36377,29.74601,26.91696,29.1966,28.9502,21.99548,23.02189,31.93604,30.6995,30.3347,25.23346,22.82653,26.72764
222,Afao,NGA,5.294,7.706,16996,0.634618183,56.30381,38.7737,49.35267,44.58614,42.87608,40.94985,40.91346,37.26189,39.28884,47.20537,49.42802,41.423,37.91906,39.94335,37.16314,35.30536,34.17803,40.77429,43.00158,44.0972,38.01312,38.48416,38.48053
223,Affery,CIV,-3.953,6.322,22380,0.384988032,17.39228,13.93622,23.63798,22.13747,24.28296,22.23267,26.23643,24.19229,22.59958,27.08274,30.03082,25.05079,21.26167,24.19406,24.1517,19.25164,18.37542,25.04826,21.62242,21.13649,20.11779,19.64801,21.06934
224,Afgooye,SOM,45.118,2.141,47700,0.188129908,9.397286,12.19927,13.64379,12.20151,12.58374,13.46464,12.47383,11.30297,12.64923,11.83379,13.24118,13.11815,11.92967,13.42864,13.44117,12.7395,12.5888,13.28827,12.90911,13.10205,12.9775,12.70029,13.30395
225,Afikpo,NGA,7.94,5.871,82500,0.493059247,42.41602,28.6083,40.23095,38.14954,40.85617,34.22689,37.88724,36.98656,34.51323,36.14842,42.32653,35.94936,34.34879,35.45862,33.81219,30.91002,32.44703,35.5654,34.26206,35.96638,31.71388,33.38374,35.79952
227,Aflou,DZA,2.097,34.114,117438.7847,0.109885454,15.30296,17.96933,17.84627,18.00843,19.16619,18.17775,19.45159,19.24466,18.44172,19.85203,20.25698,18.82661,22.36217,18.83983,18.53653,18.7211,19.41178,18.11633,20.22639,18.82947,19.26484,18.86256,19.1484
229,Afosu,GHA,-0.999,6.354,19042,0.400600919,22.89579,18.00277,32.23196,27.17716,30.27221,29.13328,31.74505,26.54114,24.54313,29.6379,34.57785,29.08628,25.3523,28.39247,26.0248,20.43375,22.15121,26.61093,25.63006,26.49141,23.13901,23.16195,24.48113
231,Afukpilla/Kominio,NGA,6.376,7.291,21800,0.329446317,43.7963,29.20864,46.48992,44.67607,45.64484,39.10847,42.44453,38.91034,33.76185,38.42109,44.59764,36.94467,36.71687,39.0188,38.08421,34.00355,31.02221,40.16648,41.45148,40.10164,36.33048,36.20886,38.99804
232,Afuze,NGA,6.041,6.973,41724,0.429842663,33.7391,23.37776,45.97713,38.10015,39.98089,34.01617,39.25648,33.55549,30.46219,32.71091,41.27716,32.06184,28.96175,31.41543,28.2019,24.92322,26.49885,33.09457,32.82959,34.05629,32.06747,32.27414,32.46678
233,Aga,EGY,31.292,30.945,42080,0.022122749,32.77481,32.82562,35.20724,35.4385,35.03992,38.70234,37.81421,34.74328,39.48881,38.21441,37.33952,41.09169,44.85498,38.9684,40.33123,41.64331,39.21548,40.38986,38.98679,39.97417,40.97295,40.65936,35.41162
234,Agadez,NER,7.978,16.966,119502,0.004634045,38.94207,40.56025,47.03929,41.02408,45.58623,45.18173,49.66237,47.59555,45.51338,52.27234,46.07961,43.64559,48.62316,48.54271,43.4199,42.77688,43.1122,48.56804,51.14403,46.97702,40.10431,36.33456,39.79918
236,Agaie,NGA,6.323,9.006,39435,0.111286774,80.7006,59.72075,72.25728,65.15111,62.57873,59.07114,60.42018,55.53502,55.42422,62.59867,66.35872,55.74517,52.92676,57.29195,59.22862,54.84526,53.74528,66.90083,67.0236,64.93824,61.7366,57.72552,61.6132
237,Agareb,TUN,10.521,34.745,11720.234,0.076507535,26.71555,27.99356,28.21546,26.45699,25.80968,23.18051,21.22404,24.12287,20.76356,21.68869,21.67665,21.16025,23.77885,22.87098,22.24123,21.94319,22.99275,19.96423,22.6497,18.85769,21.52007,20.5966,18.62817
238,Agarfa,ETH,39.824,7.271,16366,0.222499014,7.657702,9.706132,15.80709,20.90397,20.4342,20.48518,20.21891,20.27045,21.60896,22.22338,22.1881,23.00683,23.067990000000002,22.71163,23.09992,25.00138,22.77233,24.42596,23.75499,23.90436,23.2249,21.20365,25.36326
239,Agaro,ETH,36.579,7.844,74981,0.681064588,10.9991,10.21258,18.84292,22.26715,21.8407,20.60076,19.98418,21.74596,22.08426,24.93828,23.45681,22.87811,24.46833,25.38344,23.53457,24.58351,22.58554,24.76612,23.71054,22.29575,21.72722,21.37542,24.83336
241,Agaw Are,NGA,3.421,8.503,35223,0.393740806,52.78241,39.03367,48.79967,42.91001,40.34391,38.26117,46.01088,40.82685,37.68517,48.56259,51.64137,40.26,36.56396,41.11545,38.31346,33.95101,35.05437,47.52396,45.19907,44.1507,40.62871,35.56419,40.01419
242,Agbado,NGA,5.524,7.587,18901,0.580620761,54.30523,37.6347,48.37048,43.19894,41.68919,39.78306,40.5853,38.16429,37.33123,43.68858,48.4079,39.40546,35.96643,37.8686,36.59058,34.53845,32.97157,39.87894,41.61175,42.17648,36.61194,36.51651,38.14304
243,Agbangnizoun,BEN,1.982,7.083,15317,0.604896976,27.97271,21.2669,31.76812,30.27059,33.47095,33.4783,35.92772,33.5279,32.73266,38.19245,42.97766,33.26794,28.837,31.19232,29.67826,25.03501,24.8063,34.91453,33.40167,34.30711,29.34316,26.13701,30.54108
248,Agbon/Obada,NGA,3.292,7.075,44000,0.297976386,41.82728,28.28009,43.02199,37.37504,37.23093,38.89728,43.8728,40.37558,37.43941,42.27594,47.8821,36.52061,34.35209,37.3614,36.51679,30.00511,29.56261,38.9483,39.92055,40.34185,35.2935,34.1613,37.61144
249,Agbor,NGA,6.203,6.239,146486,0.362575362,41.3429,29.00698,47.43481,40.64463,45.10266,35.55433,40.44636,37.16194,33.15281,36.09744,46.7093,37.45119,34.93695,36.6743,32.26809,29.19874,31.60398,36.66125,39.09447,39.58942,36.05207,36.48905,38.80906
250,Agboville,CIV,-4.212,5.926,58548,0.290154995,17.36499,13.76887,23.26132,22.03017,25.35128,23.78576,26.848,24.86032,23.32266,26.15371,29.1237,24.26113,21.28148,24.11574,24.53164,19.39567,18.97332,25.21766,21.6716,22.29849,20.80374,21.10513,23.18404
251,Agbozounkpa,BEN,2.273,6.925,17523,0.285008764,33.24366,25.3246,36.8593,32.72762,35.12466,35.86668,39.7897,35.67614,33.22173,38.76024,42.41371,33.22399,30.59187,33.94962,33.32507,25.93824,26.88384,35.85459,35.12945,36.55961,30.72316,28.25233,33.83693
253,Age Mowo,NGA,2.958,6.486,37404,0.370349118,38.84393,27.36646,40.54761,34.7735,33.88175,31.73056,35.94331,33.97637,33.24754,37.30686,44.56774,33.33728,31.85158,33.39739,34.93382,25.59942,26.27391,34.90081,36.36987,34.31604,30.51641,27.8905,35.90845
255,Agena,ETH,37.966,8.151,16518,0.391128059,8.32798,8.311304,16.62391,21.26254,20.68199,19.88337,19.3094,21.0575,21.52686,22.65257,22.78949,22.01622,23.76956,24.39847,23.85369,23.41412,22.60118,24.45223,23.11068,22.07655,21.49021,20.54506,24.88426
256,Agenebode,NGA,6.69,7.103,49140,0.34207787,37.20734,26.5736,43.99282,38.85146,44.94791,38.07972,44.41773,37.68022,35.17598,37.43138,48.93101,39.52689,37.7854,39.58553,36.59485,31.71359,28.7246,36.08643,38.78269,41.58707,38.25017,39.26063,41.15836
260,Agnam Thiodaye,SEN,-13.657,15.99,12747,0.377435516,58.24866,48.77242,51.76635,43.56371,47.93926,47.32417,45.77126,43.15184,43.1523,49.34896,48.03652,41.98568,46.1566,46.19059,51.68026,40.85208,46.6873,54.81569,47.0509,50.25076,45.09168,43.29029,43.36949
261,Agnibilekrou,CIV,-3.205,7.136,49958,0.329369605,20.43791,17.60167,29.34393,26.82051,26.25569,24.83741,29.65535,25.98765,25.46855,30.29138,31.34124,26.3132,22.89175,26.984,24.7841,21.68082,20.98894,27.16336,24.97461,24.73876,23.15539,21.43655,22.96865
262,Ago Amadu,NGA,3.644,8.626,55281,0.588224714,54.48151,41.52635,51.92101,46.97775,46.62727,44.6955,49.39988,43.81017,39.90449,50.76312,53.08762,41.94626,39.782,43.12586,40.87234,35.56748,36.71438,49.39216,47.29481,47.25939,43.55968,38.07531,42.91357
263,Ago Awu,NGA,4.329,7.249,15438,0.620897994,34.90691,22.83077,36.68268,33.67144,34.5554,34.73227,37.39506,34.39681,33.128,35.328,41.10187,33.06814,28.7604,33.15575,31.30132,25.99004,27.00876,33.38509,34.72537,34.91613,30.7925,29.74926,32.64088
264,Ago Egun,NGA,2.74,6.538,82000,0.63084093,37.9125,27.43621,40.04852,34.37879,33.7635,33.24788,35.52756,34.18561,32.79315,36.82085,44.00317,32.87595,31.88852,33.70178,35.07069,26.22707,26.76545,35.39326,36.44981,35.15884,30.71627,28.42139,35.86654
265,Agogo,GHA,-1.089,6.795,39427,0.36819196,33.15149,28.5348,44.175,36.71885,37.49793,34.83889,39.64125,34.51222,33.07076,38.788,42.00694,35.62156,32.3367,35.50838,33.6034,28.32719,29.47886,35.2361,34.942,35.37302,30.19955,30.58909,31.17442
266,Agon,BEN,2.229,6.846,16034,0.480939416,29.5291,21.627,32.54792,29.29826,30.80717,32.30272,34.6811,31.92303,31.31168,36.2924,40.06991,30.4783,26.67736,29.83935,29.98688,22.8814,24.25161,33.13522,32.28745,34.20778,27.72841,25.93493,30.51492
267,Agona,GHA,-1.483,6.928,13984,0.426782648,26.90449,23.91469,38.97199,32.02333,32.2205,30.36236,35.07801,29.66065,29.30615,34.25628,37.57899,32.75977,28.70693,32.13634,29.65113,24.23553,24.84215,30.33154,30.60826,31.20654,27.30559,27.65994,27.38387
268,Agona Kwanyako,GHA,-0.635,5.597,12241,0.50343709699999994,21.88471,15.99292,28.77902,23.67511,23.79673,23.4014,26.43536,22.38596,21.60019,25.43028,31.4671,24.67732,22.69469,25.20253,24.05046,17.59906,20.13353,26.06706,26.05017,24.73086,21.18663,19.86735,23.21425
269,Agona nkwanta,GHA,-1.964,4.884,16276,0.507554563,22.04769,13.70944,24.99689,18.68455,20.89543,19.77729,24.44523,22.00386,18.221800000000002,23.6376,25.11512,21.09095,19.97735,23.58086,22.2077,17.19554,18.09644,26.83766,22.97285,21.99494,21.48125,18.75768,21.98953
270,Agona Nsaba,GHA,-0.751,5.645,10438,0.263417815,22.40766,16.79864,29.92175,24.67619,26.07807,25.63148,27.49528,23.60297,22.21478,26.20308,32.79342,26.23081,24.41004,26.75178,25.24053,18.78019,20.12797,26.1982,25.74886,24.8403,21.25565,20.62942,23.1583
271,Agona Nyakrom,GHA,-0.788,5.609,20521,0.18155725,20.96685,15.45503,28.03007,23.04141,24.51592,24.0497,26.03798,22.77508,21.51331,25.25641,31.58198,25.25169,23.52616,26.11152,24.25169,18.28851,19.80068,25.7789,24.73421,24.30074,20.75406,19.92436,22.68334
272,Agona Swedru,GHA,-0.698,5.531,101476,0.304966904,21.00788,15.25959,27.76044,22.20592,22.79469,22.49651,25.21622,20.88664,20.62406,24.30124,30.01571,23.76013,21.81985,24.46953,23.31111,16.87644,19.03095,25.95204,25.03642,23.60867,20.7352,18.74231,22.60902
276,Aguatashi,NGA,8.853,8.318,10835,0.133294975,83.14445,54.53397,76.50478,62.76743,60.27288,64.12247,67.73248,65.08065,58.43905,62.06973,70.74438,61.78308,54.31188,60.33857,58.74049,56.91007,55.25128,70.42221,67.81815,69.47037,64.61834,60.80307,71.33765
278,Aguie,NER,7.779,13.503,19044,0.145766045,73.18228,64.16759,88.50091,77.44526,81.00117,69.91782,95.2089,88.91971,86.49226,108.4912,103.2574,84.97897,82.56,86.68266,81.57817,70.96279,74.02273,102.0529,95.72427,88.09804,80.37482,71.59459,74.70369
280,Agumu Koshi,NGA,4.359,10.522,12025,0.118572173,56.56188,45.9539,58.413,55.05097,58.7839,48.97137,58.71804,52.73542,51.94508,64.98888,64.05649,52.50024,46.79211,52.30449,52.0473,46.48112,49.85314,67.38676,61.76615,64.37283,55.92976,50.99622,57.01883
281,Agwa,NGA,6.92,4.983,29602,0.529848104,49.11229,35.32434,51.63781,45.82639,47.52485,42.16343,44.56222,44.15992,40.04916,42.60027,52.17641,39.78695,42.88509,43.79512,42.92143,38.46868,39.58544,46.82381,47.51614,45.00373,40.99138,42.53411,48.04535
282,Agwrra,NGA,4.58,10.708,12790,0.277835602,61.79653,49.46754,63.98343,56.5862,61.67716,51.28593,61.927,56.64481,56.09202,69.37112,67.40592,54.67694,48.53288,54.87085,54.32374,49.96658,52.9293,71.06427,65.64155,67.35822,58.62373,52.68924,59.16764
283,Aha,NGA,3.505,8.586,18994,0.407534239,60.01732,46.04583,56.11466,48.3595,46.38932,45.01557,52.9305,45.1339,41.31801,53.62685,55.23318,44.60838,41.19101,45.2534,43.34828,37.95163,38.38997,52.87154,50.37185,48.40367,43.86709,39.71137,45.15901
284,Ahaba,NGA,7.534,5.733,22875,0.673497318,29.45025,20.01861,30.39135,28.4146,27.68045,25.30881,25.82763,25.20149,21.45341,26.25327,30.86843,22.324,25.85839,24.84276,24.38923,21.49422,22.34525,25.7929,25.57802,28.06879,24.10941,25.98783,27.48263
285,Ahepe,TGO,1.392,6.608,29622,0.656010349,27.86242,21.08372,33.25196,29.73162,30.26102,30.38726,31.70371,29.88643,29.33318,33.82921,38.93258,31.09431,26.39753,29.42401,28.21793,23.56152,23.18678,31.38939,29.95619,29.15172,24.27007,22.10687,25.80342
287,Ahfir,MAR,-2.103,34.959,19641.14522,0.269192566,12.5763,14.52616,12.23408,13.63556,11.78499,13.96178,14.02398,13.44971,13.99598,12.86022,13.49674,13.02779,13.51509,12.44569,12.54179,11.49518,11.08217,12.6196,12.45455,12.80822,11.71611,11.94731,12.17314
288,Ahigbe-Koffikro,CIV,-3.38,5.408,15342,0.164675807,18.06042,12.51616,22.72426,19.34065,21.3266,19.83831,24.05681,21.4906,19.26039,23.92455,26.09076,22.50228,21.08016,24.95229,23.70803,18.49415,18.40705,24.9481,21.23137,19.62673,19.2825,16.7906,19.95365
289,Ahmar Mawjy,SDN,34.274,12.411,12317,0.840835894,30.90431,24.49824,27.25312,29.20544,33.20082,33.50546,33.0658,33.62314,29.61078,33.21416,28.4774,33.52256,33.28692,36.815,33.39062,35.46411,29.03181,35.77022,34.69143,37.06315,34.56339,34.03101,33.77456
290,Ahmed Rachedi,DZA,6.13,36.391,11228.91532,0.164006469,12.42822,14.29963,15.29924,16.42362,16.7556,16.75484,17.51504,17.24327,16.44035,18.16871,15.99026,16.79786,16.04433,14.9007,16.27999,14.46167,15.99373,15.54933,16.30271,15.0501,14.33776,15.37832,16.05317
